,id,listing_url,scrape_id,last_scraped,source,name,description,neighborhood_overview,picture_url,host_id,host_url,host_name,host_since,host_location,host_about,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_thumbnail_url,host_picture_url,host_neighbourhood,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,availability_eoy,number_of_reviews_ly,estimated_occupancy_l365d,estimated_revenue_l365d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
3960,13250341,https://www.airbnb.com/rooms/13250341,20250617032927,2025-06-18,city scrape,Hermitage Bungalow,"Newly remodeled 1 bed, 1bath spacious house in a quiet part of Valley Village. House comes with new hardwood floors, kitchen appliances & fireplace, private covered backyard & 2 parking spots. Located within walking distance to the Orange Line Busway, Metro Red Line Station in North Hollywood. Close to both the 101 and 170 freeways. 10 min away from North Hollywood Arts District (NOHO Arts), Studio City, Los Angeles Valley College, Universal Studios, Warner Bros. Studios & Walt Disney Studios.",Quiet residential neighborhood within minutes of the hustle and bustle of downtown LA and the Hollywood Entertainment Capital.,https://a0.muscache.com/pictures/ef57e74d-0e28-4ba4-b9b5-75e6666571d7.jpg,70266572,https://www.airbnb.com/users/show/70266572,Ana,2016-05-04,"Los Angeles, CA",,within a day,100%,86%,f,https://a0.muscache.com/im/pictures/user/4d9a2c3d-ac12-4ea4-822c-19fbcef029cb.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/4d9a2c3d-ac12-4ea4-822c-19fbcef029cb.jpg?aki_policy=profile_x_medium,Valley Village,2.0,4.0,"['email', 'phone']",t,t,Neighborhood highlights,Valley Village,City of Los Angeles,34.16747,-118.40132,Entire home,Entire home/apt,3,1.0,1 bath,1.0,1.0,"[""Pocket wifi"", ""Stove"", ""Free street parking"", ""Refrigerator"", ""Essentials"", ""Free parking on premises"", ""Pets allowed"", ""Washer"", ""Air conditioning"", ""Microwave"", ""Backyard"", ""Oven"", ""Hot water"", ""Hair dryer"", ""Coffee maker"", ""Heating"", ""Carbon monoxide alarm"", ""Iron"", ""Private patio or balcony"", ""Hangers"", ""Indoor fireplace"", ""TV with standard cable"", ""Dishes and silverware"", ""Smoke alarm"", ""Dedicated workspace"", ""Cooking basics"", ""Single level home"", ""Shampoo"", ""Dryer"", ""Bed linens"", ""Kitchen"", ""Long term stays allowed"", ""Private entrance"", ""Wifi""]",$91.00,30,1125,30,30,1125,1125,30.0,1125.0,,t,0,16,45,45,2025-06-18,20,0,0,45,1,0,0.0,2016-07-04,2024-04-09,4.35,4.55,4.4,4.65,4.9,4.75,4.6,,f,2,2,0,0,0.18
4476,14805713,https://www.airbnb.com/rooms/14805713,20250617032927,2025-06-17,previous scrape,PRIVATE ROOM IN TWO BEDROOM APT (FEMALE ONLY),"We have some furnished 2-bedroom apartments available to be rented on a weekly basis. We can rent the entire apartment, only a single private room or a shared room (we can find roommate). This is a student like apartment.",,https://a0.muscache.com/pictures/5597005b-b6df-45ed-a53a-5216faf2a7fb.jpg,13682855,https://www.airbnb.com/users/show/13682855,Pedro,2014-03-30,"Los Angeles, CA","My name is Pedro and I am the co-owner of Kamo Housing. We provide short term/ furnished apartments in Los Angeles. We are specialized in the international students market, but we also do corporate housing and vacation rentals.",,,,f,https://a0.muscache.com/im/pictures/user/d2062ca7-1426-48a9-80bb-9553ff817871.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/d2062ca7-1426-48a9-80bb-9553ff817871.jpg?aki_policy=profile_x_medium,West Los Angeles,3.0,24.0,"['email', 'phone']",t,t,,Sawtelle,City of Los Angeles,34.0495,-118.46032,Private room in rental unit,Private room,2,,1 bath,,,"[""TV"", ""Heating"", ""Gym"", ""Washer"", ""Dryer"", ""Air conditioning"", ""Kitchen"", ""Essentials"", ""Free parking on premises"", ""Hangers"", ""Wifi"", ""Elevator"", ""Pool""]",,30,30,30,30,30,30,30.0,30.0,,t,0,0,0,0,2025-06-17,0,0,0,0,0,0,,,,,,,,,,,,f,3,0,3,0,
5084,16642172,https://www.airbnb.com/rooms/16642172,20250617032927,2025-06-17,city scrape,Creative Co-Living Room 2 Bed 1,"Live, work, and play in a creative environment with professionals from all over the world that come to LA to follow their dreams. Check my profile for other listings and more available dates",Located 10 minutes East of LAX and 15 minutes south of downtown LA. A historic location that is rich in culture and art. The neighborhood is predominately residential working families that are friendly. There is a grocery store conveniently located directly across the street and a church caddy corner to the property.,https://a0.muscache.com/pictures/miso/Hosting-16642172/original/77bcb05c-adf0-4f9a-a2c1-f3b1843908a9.jpeg,96220702,https://www.airbnb.com/users/show/96220702,Juan,2016-09-21,"Los Angeles, CA","As the founder of a vibrant artist's haven, I bring together multimedia creative visionaries. My passion is in crafting immersive 3D realms that breathe life into tales of compassion and wisdom. Hailing from Fresno, CA, I embarked on a journey to LA in 2008, and I've never looked back. LA's kaleidoscope of cultures, cuisines, music, and hidden treasures stole my heart. Life in the sun-kissed embrace of LA is a masterpiece waiting to be explored!",within an hour,90%,96%,f,https://a0.muscache.com/im/pictures/user/User-96220702/original/118b7b1e-d6b3-4d03-920c-74789a5e95e2.png?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-96220702/original/118b7b1e-d6b3-4d03-920c-74789a5e95e2.png?aki_policy=profile_x_medium,Watts,12.0,21.0,"['email', 'phone']",t,t,Neighborhood highlights,Watts,City of Los Angeles,33.93827,-118.23209,Shared room in guesthouse,Shared room,1,1.5,1.5 shared baths,1.0,4.0,"[""Extra pillows and blankets"", ""Free street parking"", ""Refrigerator"", ""First aid kit"", ""Essentials"", ""Portable air conditioning"", ""Free parking on premises"", ""Paid parking on premises"", ""Exterior security cameras on property"", ""BBQ grill"", ""Fire extinguisher"", ""Microwave"", ""Backyard"", ""Patio or balcony"", ""Hot water"", ""Luggage dropoff allowed"", ""Paid dryer \u2013 In building"", ""Hair dryer"", ""Coffee maker"", ""Heating"", ""Carbon monoxide alarm"", ""Keypad"", ""Iron"", ""Paid washer \u2013 In building"", ""Hangers"", ""240 inch HDTV with Amazon Prime Video, HBO Max, standard cable"", ""Smoke alarm"", ""Self check-in"", ""Dedicated workspace"", ""Cooking basics"", ""Single level home"", ""Bed linens"", ""Kitchen"", ""Long term stays allowed"", ""Wifi""]",$17.00,31,60,31,31,60,60,31.0,60.0,,t,30,60,90,365,2025-06-17,18,0,0,198,1,0,0.0,2017-09-16,2024-02-18,4.56,4.5,4.22,4.56,4.5,4.22,4.89,,f,9,1,0,8,0.19
5213,17101077,https://www.airbnb.com/rooms/17101077,20250617032927,2025-06-17,city scrape,It's Your Homy-home!!! Cozy-up and relax!,"It's a beautiful 2-bedroom and 2.5-bathroom townhouse in the desirable area of Northwest Glendale. Only minutes away from the Americana, Glendale Galleria, Kenneth village, Brand Park, local markets and freeways! You will find everything you need to feel yourself at home. Home with spacious rooms and cozy fireplace. The kitchen features granite, Italian knobs on cabinets, Maple flooring, Italian marble. New furniture. Outdoor huge pool with huge balconies to enjoy evening beauty of the sky.",,https://a0.muscache.com/pictures/miso/Hosting-17101077/original/d9cb11ff-63e2-4db0-b969-3b06922de080.jpeg,14682736,https://www.airbnb.com/users/show/14682736,Ana,2014-04-24,"Los Angeles, CA","Hi, I’m a real estate broker managing this property. Feel free to reach me with any questions. ",within a few hours,100%,57%,f,https://a0.muscache.com/im/pictures/user/e7e0b1fc-bda2-45a6-ac59-c1fee61f8669.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/e7e0b1fc-bda2-45a6-ac59-c1fee61f8669.jpg?aki_policy=profile_x_medium,Verdugo Viejo,2.0,3.0,"['email', 'phone']",t,t,,Glendale,Other Cities,34.16742,-118.25998,Entire condo,Entire home/apt,4,2.5,2.5 baths,2.0,2.0,"[""Extra pillows and blankets"", ""Free street parking"", ""Refrigerator"", ""Baking sheet"", ""First aid kit"", ""Essentials"", ""Clothing storage: closet and dresser"", ""Wifi"", ""Dishwasher"", ""TV"", ""Shared gym in building"", ""Hot water kettle"", ""Air conditioning"", ""Fire extinguisher"", ""Safe"", ""Microwave"", ""Hot water"", ""Electric stove"", ""Cleaning products"", ""Paid dryer \u2013 In building"", ""Hair dryer"", ""Carbon monoxide alarm"", ""Room-darkening shades"", ""Iron"", ""Toaster"", ""Paid washer \u2013 In building"", ""Exercise equipment"", ""Hangers"", ""Private patio or balcony"", ""Indoor fireplace"", ""Dining table"", ""Wine glasses"", ""Dishes and silverware"", ""Smoke alarm"", ""Elevator"", ""Cooking basics"", ""Coffee maker: pour-over coffee"", ""Shared pool"", ""Free parking garage on premises \u2013 1 space"", ""Stainless steel oven"", ""Bed linens"", ""Kitchen"", ""Long term stays allowed"", ""Freezer"", ""Mosquito net"", ""Central heating""]",$185.00,180,365,180,180,365,365,180.0,365.0,,t,30,60,90,365,2025-06-17,0,0,0,198,0,0,0.0,,,,,,,,,,,f,1,1,0,0,
5444,17941412,https://www.airbnb.com/rooms/17941412,20250617032927,2025-06-17,city scrape,Elegant Ocean View Studio in Santa Monica,"Experience the ultimate beachside retreat in our newly renovated loft-style studio in the serene Ocean Park neighborhood of Santa Monica. Enjoy stunning ocean views, luxurious marble-design quartz countertops, and a pristine bathroom. Our designer has crafted a stylish and comfortable space just five blocks from the beach, perfect for a relaxing getaway. Book now and immerse yourself in Santa Monica's coastal charm!","Walk to Main St, to Third St Promenade, slightly longer walk to Abbott Kinney. Ocean Park is an awesome, relaxed, central part of Santa Monica and Venice!",https://a0.muscache.com/pictures/6b976cf9-b507-4288-8e26-817aef1172cc.jpg,123079403,https://www.airbnb.com/users/show/123079403,Ana,2017-03-28,"Stuart, FL",,within a day,100%,100%,t,https://a0.muscache.com/im/pictures/user/460f6387-fbd2-4cec-ba53-1dfa706c3e42.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/460f6387-fbd2-4cec-ba53-1dfa706c3e42.jpg?aki_policy=profile_x_medium,Santa Monica,1.0,2.0,"['email', 'phone']",t,t,Neighborhood highlights,Santa Monica,Other Cities,34.00722,-118.48508,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,4.0,"[""Stove"", ""Host greets you"", ""Free street parking"", ""Refrigerator"", ""First aid kit"", ""Essentials"", ""Free parking on premises"", ""Paid parking on premises"", ""Washer"", ""Hot water kettle"", ""Fire extinguisher"", ""Portable fans"", ""Microwave"", ""Hot water"", ""Luggage dropoff allowed"", ""Cleaning products"", ""Hair dryer"", ""Coffee maker"", ""Heating"", ""Carbon monoxide alarm"", ""Central air conditioning"", ""Iron"", ""Beach access \u2013 Beachfront"", ""Ocean view"", ""Hangers"", ""Dining table"", ""Dishes and silverware"", ""Smoke alarm"", ""TV with Chromecast, HBO Max, Netflix, premium cable, Roku, standard cable"", ""Dedicated workspace"", ""Cooking basics"", ""Shampoo"", ""Dryer"", ""Clothing storage: closet"", ""Stainless steel oven"", ""Bed linens"", ""Kitchen"", ""Long term stays allowed"", ""Private entrance"", ""Freezer"", ""Wifi""]",$110.00,31,1125,31,31,1125,1125,31.0,1125.0,,t,0,14,44,223,2025-06-17,21,1,0,152,1,62,6820.0,2017-07-01,2025-02-28,4.81,4.9,4.81,4.95,5.0,4.95,4.67,,f,1,1,0,0,0.22
5513,18239742,https://www.airbnb.com/rooms/18239742,20250617032927,2025-06-17,previous scrape,Charming Room for LA Explorers,"Discover Comfort in Hacienda Heights!<br /><br />Enjoy a cozy room with a private bathroom, A/C, and three comfy beds—perfect for families or solo travelers. Conveniently located near Disneyland and Universal Studios, plus scenic hills for outdoor activities like running and cycling. After a day of adventure, relax in the peace and privacy of our home. Your winter escape awaits—book now for comfort, convenience, and tranquility!","Welcome to the serene and secure neighborhood of Hacienda Heights! Nestled in the scenic hills, this area offers a peaceful escape from the bustling city life. Safety is a top priority here, making it an ideal place for a tranquil getaway.<br /><br />You'll be captivated by the natural beauty that surrounds you, from picturesque landscapes to breathtaking views. It's a perfect setting for morning walks and enjoying the fresh mountain air.<br /><br />Our friendly neighbors contribute to the welcoming atmosphere, and you'll find a sense of community in this charming area. Plus, you're just a stone's throw away from neighboring cities like Whittier and El Monte, offering a range of dining, shopping, and entertainment options.<br /><br />Explore the beauty, embrace the tranquility, and make lasting memories in this delightful neighborhood.",https://a0.muscache.com/pictures/5fa3aa80-945c-448f-a1c7-bc4901aac804.jpg,126012136,https://www.airbnb.com/users/show/126012136,Pedro,2017-04-15,"Los Angeles, CA",,,,93%,f,https://a0.muscache.com/im/pictures/user/User-126012136/original/92519112-bdcf-4af7-b4f6-135cc8aea9e9.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-126012136/original/92519112-bdcf-4af7-b4f6-135cc8aea9e9.jpeg?aki_policy=profile_x_medium,,6.0,6.0,"['email', 'phone']",t,t,Neighborhood highlights,Hacienda Heights,Unincorporated Areas,33.99216842651367,-117.98522186279295,Private room in home,Private room,3,,1 private bath,,,"[""Extra pillows and blankets"", ""Host greets you"", ""Free street parking"", ""First aid kit"", ""Essentials"", ""Free parking on premises"", ""Books and reading material"", ""Exterior security cameras on property"", ""Heating - split type ductless system"", ""40 inch TV with Roku"", ""Ceiling fan"", ""Fire extinguisher"", ""Portable fans"", ""Microwave"", ""Hot water"", ""Laundromat nearby"", ""Mountain view"", ""Hair dryer"", ""Portable heater"", ""Carbon monoxide alarm"", ""Smoke alarm"", ""Single level home"", ""Lock on bedroom door"", ""Bed linens"", ""AC - split type ductless system"", ""Wifi""]",,1,15,1,1,1125,1125,1.0,1125.0,,t,0,0,0,0,2025-06-17,198,34,0,0,58,204,,2017-06-17,2025-02-22,4.79,4.85,4.85,4.83,4.81,4.79,4.78,,f,6,0,6,0,2.03
5514,18240313,https://www.airbnb.com/rooms/18240313,20250617032927,2025-06-17,previous scrape,Relax and Explore LA,"Welcome to our inviting Hacienda Heights home!<br /><br />Our cozy room boasts a full bathroom, A/C, and 3 comfortable beds, ensuring a restful stay. <br /><br />Explore nearby attractions such as Universal Studios and Disneyland, just a short drive away. For outdoor enthusiasts, the scenic hills offer excellent running and cycling opportunities.<br /><br />Additionally, our home provides a private and peaceful retreat, allowing you to unwind after a day of adventure.<br /><br />Your stay with us promises both comfort and tranquility.","Welcome to the serene and secure neighborhood of Hacienda Heights! Nestled in the scenic hills, this area offers a peaceful escape from the bustling city life. Safety is a top priority here, making it an ideal place for a tranquil getaway.<br /><br />You'll be captivated by the natural beauty that surrounds you, from picturesque landscapes to breathtaking views. It's a perfect setting for morning walks and enjoying the fresh mountain air.<br /><br />Our friendly neighbors contribute to the welcoming atmosphere, and you'll find a sense of community in this charming area. Plus, you're just a stone's throw away from neighboring cities like Whittier and El Monte, offering a range of dining, shopping, and entertainment options.<br /><br />Explore the beauty, embrace the tranquility, and make lasting memories in this delightful neighborhood.",https://a0.muscache.com/pictures/73c42ffd-f478-4274-a81f-894f7ec21f2c.jpg,126012136,https://www.airbnb.com/users/show/126012136,Pedro,2017-04-15,"Los Angeles, CA",,,,93%,f,https://a0.muscache.com/im/pictures/user/User-126012136/original/92519112-bdcf-4af7-b4f6-135cc8aea9e9.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-126012136/original/92519112-bdcf-4af7-b4f6-135cc8aea9e9.jpeg?aki_policy=profile_x_medium,,6.0,6.0,"['email', 'phone']",t,t,Neighborhood highlights,Hacienda Heights,Unincorporated Areas,33.99203872680664,-117.98553466796876,Private room in home,Private room,3,,1 private bath,,,"[""Extra pillows and blankets"", ""Host greets you"", ""Coffee"", ""Free street parking"", ""Refrigerator"", ""First aid kit"", ""Essentials"", ""Free parking on premises"", ""Books and reading material"", ""Exterior security cameras on property"", ""40 inch TV with Roku"", ""Ceiling fan"", ""Fire extinguisher"", ""Portable fans"", ""Microwave"", ""Hot water"", ""Laundromat nearby"", ""Mountain view"", ""Hair dryer"", ""Coffee maker"", ""Portable heater"", ""Carbon monoxide alarm"", ""Central air conditioning"", ""Toaster"", ""Dining table"", ""Smoke alarm"", ""Single level home"", ""Lock on bedroom door"", ""Bed linens"", ""Wifi"", ""Central heating""]",,1,15,1,1,1125,1125,1.0,1125.0,,t,0,0,0,0,2025-06-17,169,25,0,0,50,150,,2017-08-01,2025-02-21,4.84,4.89,4.95,4.88,4.92,4.82,4.84,,f,6,0,6,0,1.76
6118,20170386,https://www.airbnb.com/rooms/20170386,20250617032927,2025-06-17,previous scrape,Cozy Retreat for Families and Friends,"Huge room, excellent place for a family, nice neighborhood, clean and safe.",,https://a0.muscache.com/pictures/hosting/Hosting-20170386/original/f1b5c779-3438-4a3a-b3f4-4019612fc221.jpeg,126012136,https://www.airbnb.com/users/show/126012136,Pedro,2017-04-15,"Los Angeles, CA",,,,93%,f,https://a0.muscache.com/im/pictures/user/User-126012136/original/92519112-bdcf-4af7-b4f6-135cc8aea9e9.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-126012136/original/92519112-bdcf-4af7-b4f6-135cc8aea9e9.jpeg?aki_policy=profile_x_medium,,6.0,6.0,"['email', 'phone']",t,t,,Hacienda Heights,Unincorporated Areas,33.99766,-117.96785,Private room in home,Private room,3,,1 private bath,,,"[""Host greets you"", ""Free street parking"", ""First aid kit"", ""Essentials"", ""Books and reading material"", ""Exterior security cameras on property"", ""40 inch TV with Roku"", ""Fire extinguisher"", ""Portable fans"", ""Microwave"", ""Hot water"", ""Cleaning products"", ""Paid dryer \u2013 In building"", ""Coffee maker"", ""Hair dryer"", ""Carbon monoxide alarm"", ""Toaster"", ""Smoke alarm"", ""Single level home"", ""Lock on bedroom door"", ""Bed linens"", ""Wifi""]",,1,15,1,1,1125,1125,1.0,1125.0,,t,0,0,0,0,2025-06-17,23,0,0,0,0,0,,2017-08-06,2022-11-16,4.83,4.74,4.91,4.86,4.83,4.86,4.91,,t,6,0,6,0,0.24
6175,20176818,https://www.airbnb.com/rooms/20176818,20250617032927,2025-06-17,previous scrape,Affordable Comfort Near LA Highlights,"Discover Comfort in Hacienda Heights!<br /><br />Enjoy a cozy room with a private bathroom, A/C, and three comfy beds—perfect for families or solo travelers. Conveniently located near Disneyland and Universal Studios, plus scenic hills for outdoor activities like running and cycling. After a day of adventure, relax in the peace and privacy of our home. Your winter escape awaits—book now for comfort, convenience, and tranquility!",,https://a0.muscache.com/pictures/a981501a-7264-4255-8866-bc929212e6c6.jpg,126012136,https://www.airbnb.com/users/show/126012136,Pedro,2017-04-15,"Los Angeles, CA",,,,93%,f,https://a0.muscache.com/im/pictures/user/User-126012136/original/92519112-bdcf-4af7-b4f6-135cc8aea9e9.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-126012136/original/92519112-bdcf-4af7-b4f6-135cc8aea9e9.jpeg?aki_policy=profile_x_medium,,6.0,6.0,"['email', 'phone']",t,t,,Hacienda Heights,Unincorporated Areas,33.99619,-117.96803,Private room in home,Private room,3,,1 private bath,,,"[""Extra pillows and blankets"", ""Host greets you"", ""Coffee"", ""Free street parking"", ""Refrigerator"", ""First aid kit"", ""Essentials"", ""Free parking on premises"", ""Books and reading material"", ""Exterior security cameras on property"", ""Fire extinguisher"", ""Portable fans"", ""Valley view"", ""Microwave"", ""Hot water"", ""Laundromat nearby"", ""Cleaning products"", ""Luggage dropoff allowed"", ""Mountain view"", ""Hair dryer"", ""Coffee maker"", ""Shower gel"", ""Portable heater"", ""Carbon monoxide alarm"", ""Central air conditioning"", ""Toaster"", ""Dining table"", ""Garden view"", ""Shared backyard \u2013 Fully fenced"", ""Smoke alarm"", ""Single level home"", ""Lock on bedroom door"", ""Bed linens"", ""Wifi"", ""Pantene shampoo"", ""Central heating"", ""Body soap""]",,1,15,1,1,1125,1125,1.0,1125.0,,t,0,0,0,0,2025-06-17,125,9,0,0,2,54,,2017-08-11,2025-02-24,4.9,4.95,4.98,4.91,4.92,4.8,4.93,,f,6,0,6,0,1.31
6181,20193275,https://www.airbnb.com/rooms/20193275,20250617032927,2025-06-17,previous scrape,Hillside Comfort Near LA Attraction,"Discover Comfort in Hacienda Heights!<br /><br />Enjoy a cozy room with a private bathroom, A/C, and three comfy beds—perfect for families or solo travelers. Conveniently located near Disneyland and Universal Studios, plus scenic hills for outdoor activities like running and cycling. After a day of adventure, relax in the peace and privacy of our home. Your winter escape awaits—book now for comfort, convenience, and tranquility!",,https://a0.muscache.com/pictures/9ceaa3d1-bf09-4d97-bbb0-a233ba758a5d.jpg,126012136,https://www.airbnb.com/users/show/126012136,Pedro,2017-04-15,"Los Angeles, CA",,,,93%,f,https://a0.muscache.com/im/pictures/user/User-126012136/original/92519112-bdcf-4af7-b4f6-135cc8aea9e9.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-126012136/original/92519112-bdcf-4af7-b4f6-135cc8aea9e9.jpeg?aki_policy=profile_x_medium,,6.0,6.0,"['email', 'phone']",t,t,,Hacienda Heights,Unincorporated Areas,33.99612,-117.96819,Private room in home,Private room,3,,1 private bath,,,"[""Host greets you"", ""Coffee"", ""Free street parking"", ""Refrigerator"", ""First aid kit"", ""Essentials"", ""Free parking on premises"", ""Exterior security cameras on property"", ""Fire extinguisher"", ""Microwave"", ""Hot water"", ""Coffee maker"", ""Hair dryer"", ""Carbon monoxide alarm"", ""Toaster"", ""Dining table"", ""TV with standard cable"", ""Smoke alarm"", ""Single level home"", ""Lock on bedroom door"", ""Long term stays allowed"", ""Wifi""]",,1,15,1,1,1125,1125,1.0,1125.0,,t,0,0,0,0,2025-06-17,59,6,0,0,0,36,,2017-08-06,2025-02-22,4.85,4.78,4.93,4.8,4.93,4.66,4.83,,f,6,0,6,0,0.62
6324,20236022,https://www.airbnb.com/rooms/20236022,20250617032927,2025-06-17,previous scrape,Gateway to LA Adventures,"Welcome to our inviting Hacienda Heights home!<br /><br />Our cozy room boasts a full bathroom, A/C, and 3 comfortable beds, ensuring a restful stay. <br /><br />Explore nearby attractions such as Universal Studios and Disneyland, just a short drive away. For outdoor enthusiasts, the scenic hills offer excellent running and cycling opportunities.<br /><br />Additionally, our home provides a private and peaceful retreat, allowing you to unwind after a day of adventure.<br /><br />Your stay with us promises both comfort and tranquility.","Welcome to the serene and secure neighborhood of Hacienda Heights! Nestled in the scenic hills, this area offers a peaceful escape from the bustling city life. Safety is a top priority here, making it an ideal place for a tranquil getaway.<br /><br />You'll be captivated by the natural beauty that surrounds you, from picturesque landscapes to breathtaking views. It's a perfect setting for morning walks and enjoying the fresh mountain air.<br /><br />Our friendly neighbors contribute to the welcoming atmosphere, and you'll find a sense of community in this charming area. Plus, you're just a stone's throw away from neighboring cities like Whittier and El Monte, offering a range of dining, shopping, and entertainment options.<br /><br />Explore the beauty, embrace the tranquility, and make lasting memories in this delightful neighborhood.",https://a0.muscache.com/pictures/4adf182d-dd43-4142-b51b-ddedf848f7c1.jpg,126012136,https://www.airbnb.com/users/show/126012136,Pedro,2017-04-15,"Los Angeles, CA",,,,93%,f,https://a0.muscache.com/im/pictures/user/User-126012136/original/92519112-bdcf-4af7-b4f6-135cc8aea9e9.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-126012136/original/92519112-bdcf-4af7-b4f6-135cc8aea9e9.jpeg?aki_policy=profile_x_medium,,6.0,6.0,"['email', 'phone']",t,t,Neighborhood highlights,Hacienda Heights,Unincorporated Areas,33.99208,-117.9856,Private room in home,Private room,3,,1 private bath,,,"[""Extra pillows and blankets"", ""Host greets you"", ""Free street parking"", ""First aid kit"", ""Essentials"", ""Free parking on premises"", ""Books and reading material"", ""Exterior security cameras on property"", ""Heating - split type ductless system"", ""40 inch TV with Roku"", ""Ceiling fan"", ""Fire extinguisher"", ""Portable fans"", ""Microwave"", ""Hot water"", ""Laundromat nearby"", ""Mountain view"", ""Hair dryer"", ""Shower gel"", ""Portable heater"", ""Carbon monoxide alarm"", ""Smoke alarm"", ""Single level home"", ""Shampoo"", ""Lock on bedroom door"", ""Bed linens"", ""AC - split type ductless system"", ""Wifi""]",,1,15,1,1,1125,1125,1.0,1125.0,,t,0,0,0,0,2025-06-17,194,25,0,0,45,150,,2017-08-08,2025-01-30,4.85,4.87,4.88,4.89,4.91,4.83,4.86,,f,6,0,6,0,2.03
